date,channel,account_creations,checkout_started
2022-09-17,Organic,16,73
2022-09-17,Other,0,244
2022-09-18,Airbnb,0,0
2022-09-18,Customer IO,0,9
2022-09-18,Direct Mail,0,20
2022-09-18,Google,6,12
2022-09-18,Meta,0,3
2022-09-18,Organic,9,98
2022-09-18,Other,0,299
2022-09-19,Customer IO,0,6
2022-09-19,Direct Mail,0,6
2022-09-19,Google,1,6
2022-09-19,Influencer,0,1
2022-09-19,Meta,2,4
2022-09-19,Organic,19,84
2022-09-19,Other,0,191
2022-09-20,Customer IO,0,10
2022-09-20,Direct Mail,0,9
2022-09-20,Google,4,17
2022-09-20,Meta,1,5
2022-09-20,Organic,18,57
2022-09-20,Other,0,260
2022-09-21,Airbnb,0,0
2022-09-21,Customer IO,0,5
2022-09-21,Direct Mail,3,10
2022-09-21,Google,1,1
2022-09-21,Meta,1,7
2022-09-21,Organic,28,69
2022-09-21,Other,0,253
2022-09-22,Airbnb,0,0
2022-09-22,Customer IO,0,9
2022-09-22,Direct Mail,0,5
2022-09-22,Google,2,3
2022-09-22,Meta,0,5
2022-09-22,Organic,10,52
2022-09-22,Other,0,223
2022-09-23,Customer IO,0,4
2022-09-23,Direct Mail,1,11
2022-09-23,Google,4,7
2022-09-23,Meta,2,8
2022-09-23,Organic,9,34
2022-09-23,Other,0,94
2022-09-24,Customer IO,0,2
2022-09-24,Direct Mail,4,11
2022-09-24,Google,3,5
2022-09-24,Meta,0,1
2022-09-24,Organic,15,53
2022-09-24,Other,0,117
2022-09-25,Airbnb,0,0
2022-09-25,Customer IO,0,3
2022-09-25,Direct Mail,3,7
2022-09-25,Google,5,4
2022-09-25,Meta,0,1
2022-09-25,Organic,13,71
2022-09-25,Other,1,234
2022-09-26,Airbnb,0,0
2022-09-26,Customer IO,0,14
2022-09-26,Direct Mail,3,11
2022-09-26,Google,3,3
2022-09-26,Meta,1,5
2022-09-26,Organic,15,30
2022-09-26,Other,1,227
2022-09-27,Airbnb,0,0
2022-09-27,Customer IO,0,10
2022-09-27,Direct Mail,2,11
2022-09-27,Google,6,9
2022-09-27,Meta,2,6
2022-09-27,Organic,22,51
2022-09-27,Other,0,194
2022-09-28,Customer IO,0,2
2022-09-28,Direct Mail,0,2
2022-09-28,Google,5,7
2022-09-28,Meta,0,4
2022-09-28,Organic,13,39
2022-09-28,Other,0,171
2022-09-29,Airbnb,0,0
2022-09-29,Customer IO,0,1
2022-09-29,Direct Mail,3,23
2022-09-29,Google,14,26
2022-09-29,Iterable,7,9
2022-09-29,Meta,1,5
2022-09-29,Organic,20,87
2022-09-29,Other,2,197
2022-09-29,Pinterest,0,4
2022-09-30,Customer IO,0,5
2022-09-30,Direct Mail,0,5
2022-09-30,Google,5,10
2022-09-30,Meta,0,5
2022-09-30,Organic,13,58
2022-09-30,Other,0,187
2022-10-01,Airbnb,0,0
2022-10-01,Customer IO,0,3
2022-10-01,Direct Mail,1,7
2022-10-01,Google,11,21
2022-10-01,Iterable,1,1
2022-10-01,Meta,1,1
2022-10-01,Organic,10,61
2022-10-01,Other,0,208
2022-10-02,Customer IO,0,5
2022-10-02,Direct Mail,2,9
2022-10-02,Google,4,12
2022-10-02,Meta,2,5
2022-10-02,Organic,16,61
2022-10-02,Other,0,242
2022-10-03,Customer IO,0,3
2022-10-03,Direct Mail,0,8
2022-10-03,Google,2,1
2022-10-03,Iterable,1,1
2022-10-03,Meta,1,1
2022-10-03,Organic,15,63
2022-10-03,Other,0,173
2022-10-04,Airbnb,0,0
2022-10-04,Booking,0,0
2022-10-04,Customer IO,0,3
2022-10-04,Direct Mail,2,7
2022-10-04,Google,7,11
2022-10-04,Meta,0,1
2022-10-04,Organic,13,79
2022-10-04,Other,0,209
2022-10-05,Airbnb,0,0
2022-10-05,Criteo,0,1
2022-10-05,Customer IO,0,18
2022-10-05,Direct Mail,0,2
2022-10-05,Google,13,24
2022-10-05,Organic,17,90
2022-10-05,Other,0,197
2022-10-06,Criteo,0,1
2022-10-06,Customer IO,1,19
2022-10-06,Direct Mail,4,22
2022-10-06,Google,6,12
2022-10-06,Meta,1,2
2022-10-06,Organic,57,147
2022-10-06,Other,1,256
2022-10-07,Customer IO,0,3
2022-10-07,Direct Mail,3,14
2022-10-07,Google,3,10
2022-10-07,Meta,1,3
2022-10-07,Organic,20,66
2022-10-07,Other,2,248
2022-10-08,Criteo,0,1
2022-10-08,Customer IO,0,9
2022-10-08,Direct Mail,2,20
2022-10-08,Google,5,15
2022-10-08,Influencer,0,1
2022-10-08,Meta,0,25
2022-10-08,Organic,10,146
2022-10-08,Other,0,301
2022-10-09,Airbnb,0,0
2022-10-09,Customer IO,0,6
2022-10-09,Direct Mail,0,7
2022-10-09,Google,1,3
2022-10-09,Influencer,0,1
2022-10-09,Meta,0,2
2022-10-09,Organic,8,74
2022-10-09,Other,0,326
2022-10-10,Airbnb,0,0
2022-10-10,Customer IO,0,7
2022-10-10,Direct Mail,2,15
2022-10-10,Google,4,19
2022-10-10,Organic,11,63
2022-10-10,Other,0,212
2022-10-11,Customer IO,0,5
2022-10-11,Direct Mail,0,11
2022-10-11,Google,5,11
2022-10-11,Meta,0,6
2022-10-11,Organic,16,64
2022-10-11,Other,0,213
2022-10-12,Airbnb,0,0
2022-10-12,Customer IO,0,1
2022-10-12,Direct Mail,2,6
2022-10-12,Google,4,21
2022-10-12,Organic,16,66
2022-10-12,Other,0,155
2022-10-13,Customer IO,1,5
2022-10-13,Direct Mail,3,6
2022-10-13,Google,8,7
2022-10-13,Meta,0,2
2022-10-13,Organic,12,83
2022-10-13,Other,0,210
2022-10-14,Customer IO,0,1
2022-10-14,Direct Mail,2,8
2022-10-14,Google,4,10
2022-10-14,Meta,0,2
2022-10-14,Organic,11,55
2022-10-14,Other,0,200
2022-10-15,Airbnb,0,0
2022-10-15,Customer IO,0,21
2022-10-15,Direct Mail,1,12
2022-10-15,Google,0,6
2022-10-15,Meta,1,5
2022-10-15,Organic,9,69
2022-10-15,Other,0,167
2022-10-16,Airbnb,0,0
2022-10-16,Customer IO,0,10
2022-10-16,Direct Mail,1,20
2022-10-16,Google,6,12
2022-10-16,Influencer,0,1
2022-10-16,Organic,4,45
2022-10-16,Other,0,104
2022-10-17,Customer IO,0,27
2022-10-17,Direct Mail,1,9
2022-10-17,Google,5,9
2022-10-17,Meta,1,2
2022-10-17,Organic,12,54
2022-10-17,Other,0,64
2022-10-18,Airbnb,0,0
2022-10-18,Customer IO,2,2
2022-10-18,Direct Mail,2,4
2022-10-18,Google,12,14
2022-10-18,Organic,13,40
2022-10-18,Other,0,55
2022-10-19,Customer IO,0,9
2022-10-19,Direct Mail,1,6
2022-10-19,Google,4,11
2022-10-19,Meta,0,1
2022-10-19,Organic,14,65
2022-10-19,Other,0,85
2022-10-20,Customer IO,0,5
2022-10-20,Direct Mail,19,15
2022-10-20,Google,8,25
2022-10-20,Meta,1,2
2022-10-20,Organic,74,69
2022-10-20,Other,0,200
2022-10-21,Criteo,0,3
2022-10-21,Customer IO,3,6
2022-10-21,Direct Mail,6,14
2022-10-21,Google,7,13
2022-10-21,Organic,45,63
2022-10-21,Other,0,224
2022-10-22,Customer IO,0,3
2022-10-22,Direct Mail,3,12
2022-10-22,Google,6,17
2022-10-22,Meta,2,4
2022-10-22,Organic,13,41
2022-10-22,Other,0,245
2022-10-23,Airbnb,0,0
2022-10-23,Customer IO,0,4
2022-10-23,Direct Mail,2,13
2022-10-23,Google,0,13
2022-10-23,Meta,1,2
2022-10-23,Organic,14,39
2022-10-23,Other,0,245
2022-10-24,Customer IO,0,7
2022-10-24,Direct Mail,2,3
2022-10-24,Google,0,1
2022-10-24,Meta,0,2
2022-10-24,Organic,11,47
2022-10-24,Other,0,183
2022-10-25,Customer IO,0,12
2022-10-25,Direct Mail,1,9
2022-10-25,Google,0,3
2022-10-25,Meta,0,1
2022-10-25,Organic,10,55
2022-10-25,Other,0,219
2022-10-26,Customer IO,0,4
2022-10-26,Direct Mail,1,4
2022-10-26,Google,2,2
2022-10-26,Meta,0,2
2022-10-26,Organic,17,54
2022-10-26,Other,0,254
2022-10-27,Customer IO,0,10
2022-10-27,Direct Mail,2,10
2022-10-27,Google,7,14
2022-10-27,Influencer,0,2
2022-10-27,Meta,5,8
2022-10-27,Organic,19,69
2022-10-27,Other,0,199
2022-10-28,Customer IO,2,10
2022-10-28,Direct Mail,8,13
2022-10-28,Google,6,10
2022-10-28,Meta,2,4
2022-10-28,Organic,24,54
2022-10-28,Other,0,216
2022-10-29,Customer IO,0,8
2022-10-29,Direct Mail,2,8
2022-10-29,Google,5,9
2022-10-29,Meta,8,11
2022-10-29,Organic,30,91
2022-10-29,Other,0,225
2022-10-30,Airbnb,0,0
2022-10-30,Customer IO,0,6
2022-10-30,Direct Mail,4,10
2022-10-30,Google,6,13
2022-10-30,Meta,9,22
2022-10-30,Organic,26,79
2022-10-30,Other,1,240
2022-10-31,Customer IO,1,1
2022-10-31,Direct Mail,2,5
2022-10-31,Google,7,13
2022-10-31,Influencer,1,0
2022-10-31,Meta,6,9
2022-10-31,Organic,39,87
2022-10-31,Other,1,180
2022-11-01,Airbnb,0,0
2022-11-01,Customer IO,0,6
2022-11-01,Direct Mail,4,12
2022-11-01,Google,4,12
2022-11-01,Influencer,0,1
2022-11-01,Meta,6,17
2022-11-01,Organic,30,108
2022-11-01,Other,0,201
2022-11-02,Criteo,0,2
2022-11-02,Customer IO,0,4
2022-11-02,Direct Mail,1,7
2022-11-02,Google,10,26
2022-11-02,Meta,17,17
2022-11-02,Organic,26,83
2022-11-02,Other,0,165
2022-11-03,Airbnb,0,0
2022-11-03,Customer IO,1,10
2022-11-03,Direct Mail,1,17
2022-11-03,Google,7,12
2022-11-03,Meta,16,17
2022-11-03,Organic,26,160
2022-11-03,Other,0,242
2022-11-04,Airbnb,0,0
2022-11-04,Customer IO,0,2
2022-11-04,Direct Mail,5,41
2022-11-04,Google,8,14
2022-11-04,Meta,27,47
2022-11-04,Organic,35,139
2022-11-04,Other,0,343
2022-11-05,Airbnb,0,0
2022-11-05,Customer IO,0,22
2022-11-05,Direct Mail,3,70
2022-11-05,Google,6,11
2022-11-05,Meta,19,27
2022-11-05,Organic,28,249
2022-11-05,Other,0,434
2022-11-06,Airbnb,0,0
2022-11-06,Customer IO,1,16
2022-11-06,Direct Mail,3,43
2022-11-06,Google,15,25
2022-11-06,Meta,25,47
2022-11-06,Organic,48,156
2022-11-06,Other,0,346
2022-11-07,Customer IO,1,10
2022-11-07,Direct Mail,3,18
2022-11-07,Google,7,38
2022-11-07,Meta,21,42
2022-11-07,Organic,37,138
2022-11-07,Other,0,261
2022-11-08,Customer IO,0,17
2022-11-08,Direct Mail,0,13
2022-11-08,Google,5,71
2022-11-08,Meta,9,17
2022-11-08,Organic,23,90
2022-11-08,Other,0,191
2022-11-09,Customer IO,0,9
2022-11-09,Direct Mail,2,33
2022-11-09,Google,7,24
2022-11-09,Meta,7,12
2022-11-09,Organic,25,87
2022-11-09,Other,1,199
2022-11-10,Airbnb,0,0
2022-11-10,Customer IO,0,13
2022-11-10,Direct Mail,1,21
2022-11-10,Google,7,12
2022-11-10,Influencer,0,7
2022-11-10,Meta,2,13
2022-11-10,Organic,34,115
2022-11-10,Other,1,597
2022-11-11,Customer IO,0,9
2022-11-11,Direct Mail,2,13
2022-11-11,Google,7,20
2022-11-11,Influencer,0,2
2022-11-11,Meta,4,40
2022-11-11,Organic,32,93
2022-11-11,Other,0,538
2022-11-12,Airbnb,0,0
2022-11-12,Customer IO,0,8
2022-11-12,Direct Mail,4,22
2022-11-12,Google,6,14
2022-11-12,Meta,3,15
2022-11-12,Organic,11,82
2022-11-12,Other,0,283
2022-11-13,Customer IO,2,13
2022-11-13,Direct Mail,1,20
2022-11-13,Google,6,7
2022-11-13,Meta,6,11
2022-11-13,Organic,12,56
2022-11-13,Other,0,264
2022-11-14,Customer IO,1,25
2022-11-14,Direct Mail,40,23
2022-11-14,Google,7,14
2022-11-14,Meta,8,9
2022-11-14,Organic,30,69
2022-11-14,Other,1,255
2022-11-15,Customer IO,0,8
2022-11-15,Direct Mail,15,25
2022-11-15,Google,6,16
2022-11-15,Meta,7,14
2022-11-15,Organic,21,64
2022-11-15,Other,0,194
2022-11-16,Airbnb,0,0
2022-11-16,Customer IO,0,20
2022-11-16,Direct Mail,6,8
2022-11-16,Google,6,18
2022-11-16,Meta,6,9
2022-11-16,Organic,11,68
2022-11-16,Other,0,168
2022-11-17,Customer IO,0,7
2022-11-17,Direct Mail,3,6
2022-11-17,Google,4,17
2022-11-17,Meta,8,17
2022-11-17,Organic,15,75
2022-11-17,Other,0,154
2022-11-18,Airbnb,0,0
2022-11-18,Customer IO,0,11
2022-11-18,Direct Mail,4,8
2022-11-18,Google,12,17
2022-11-18,Meta,7,12
2022-11-18,Organic,12,57
2022-11-18,Other,0,209
2022-11-19,Airbnb,0,0
2022-11-19,Customer IO,0,25
2022-11-19,Direct Mail,2,28
2022-11-19,Google,2,4
2022-11-19,Influencer,0,2
2022-11-19,Meta,4,8
2022-11-19,Organic,11,116
2022-11-19,Other,0,232
2022-11-20,Customer IO,1,12
2022-11-20,Direct Mail,2,15
2022-11-20,Google,5,19
2022-11-20,Influencer,0,2
2022-11-20,Meta,9,15
2022-11-20,Organic,12,64
2022-11-20,Other,0,198
2022-11-21,Airbnb,0,0
2022-11-21,Customer IO,0,5
2022-11-21,Direct Mail,4,10
2022-11-21,Google,8,10
2022-11-21,Meta,5,4
2022-11-21,Organic,22,118
2022-11-21,Other,0,152
2022-11-22,Airbnb,0,0
2022-11-22,Direct Mail,2,8
2022-11-22,Google,4,7
2022-11-22,Meta,6,13
2022-11-22,Organic,21,93
2022-11-22,Other,0,157
2022-11-23,Customer IO,0,5
2022-11-23,Direct Mail,1,3
2022-11-23,Google,8,14
2022-11-23,Meta,11,5
2022-11-23,Organic,9,36
2022-11-23,Other,0,85
2022-11-24,Airbnb,0,0
2022-11-24,Customer IO,0,8
2022-11-24,Direct Mail,1,7
2022-11-24,Google,5,8
2022-11-24,Meta,3,3
2022-11-24,Organic,7,47
2022-11-24,Other,0,70
2022-11-25,Customer IO,0,4
2022-11-25,Direct Mail,1,12
2022-11-25,Google,1,10
2022-11-25,Meta,3,8
2022-11-25,Organic,8,47
2022-11-25,Other,0,120
2022-11-26,Customer IO,0,29
2022-11-26,Direct Mail,2,32
2022-11-26,Google,9,18
2022-11-26,Influencer,0,1
2022-11-26,Meta,6,9
2022-11-26,Organic,10,147
2022-11-26,Other,1,286
2022-11-27,Airbnb,0,0
2022-11-27,Customer IO,2,27
2022-11-27,Direct Mail,33,26
2022-11-27,Google,16,42
2022-11-27,Influencer,0,5
2022-11-27,Meta,3,9
2022-11-27,Organic,67,208
2022-11-27,Other,0,531
2022-11-28,Airbnb,0,0
2022-11-28,Customer IO,0,27
2022-11-28,Direct Mail,17,51
2022-11-28,Google,7,25
2022-11-28,Influencer,0,7
2022-11-28,Meta,8,22
2022-11-28,Organic,34,144
2022-11-28,Other,0,315
2022-11-29,Criteo,0,1
2022-11-29,Customer IO,1,23
2022-11-29,Direct Mail,2,21
2022-11-29,Google,12,28
2022-11-29,Meta,0,6
2022-11-29,Organic,20,132
2022-11-29,Other,0,245
2022-11-30,Customer IO,0,11
2022-11-30,Direct Mail,2,5
2022-11-30,Google,5,26
2022-11-30,Meta,0,1
2022-11-30,Organic,34,164
2022-11-30,Other,0,228
2022-12-01,Airbnb,0,0
2022-12-01,Customer IO,0,1
2022-12-01,Direct Mail,4,17
2022-12-01,Google,6,12
2022-12-01,Meta,1,8
2022-12-01,Organic,17,86
2022-12-01,Other,0,160
2022-12-02,Airbnb,0,0
2022-12-02,Customer IO,0,3
2022-12-02,Direct Mail,1,5
2022-12-02,Google,5,15
2022-12-02,Influencer,0,1
2022-12-02,Meta,0,6
2022-12-02,Organic,17,87
2022-12-02,Other,0,123
2022-12-03,Customer IO,1,21
2022-12-03,Direct Mail,1,12
2022-12-03,Google,2,14
2022-12-03,Meta,5,13
2022-12-03,Organic,13,67
2022-12-03,Other,0,150
2022-12-04,Airbnb,0,0
2022-12-04,Customer IO,1,32
2022-12-04,Direct Mail,1,15
2022-12-04,Google,10,12
2022-12-04,Influencer,0,1
2022-12-04,Meta,1,1
2022-12-04,Organic,21,77
2022-12-04,Other,1,162
2022-12-05,Customer IO,0,4
2022-12-05,Direct Mail,0,17
2022-12-05,Google,6,12
2022-12-05,Organic,31,74
2022-12-05,Other,0,146
2022-12-06,Customer IO,1,9
2022-12-06,Direct Mail,2,8
2022-12-06,Google,7,22
2022-12-06,Meta,1,1
2022-12-06,Organic,31,88
2022-12-06,Other,0,137
2022-12-07,Airbnb,0,0
2022-12-07,Customer IO,0,3
2022-12-07,Direct Mail,1,7
2022-12-07,Google,4,11
2022-12-07,Influencer,1,2
2022-12-07,Meta,1,2
2022-12-07,Organic,21,61
2022-12-07,Other,0,130
2022-12-08,Customer IO,0,6
2022-12-08,Direct Mail,3,7
2022-12-08,Google,6,9
2022-12-08,Influencer,0,4
2022-12-08,Meta,3,4
2022-12-08,Organic,19,80
2022-12-08,Other,0,105
2022-12-09,Customer IO,0,4
2022-12-09,Direct Mail,1,3
2022-12-09,Google,2,2
2022-12-09,Meta,2,2
2022-12-09,Organic,9,62
2022-12-09,Other,0,105
2022-12-10,Airbnb,0,0
2022-12-10,Customer IO,0,19
2022-12-10,Direct Mail,4,6
2022-12-10,Google,17,25
2022-12-10,Influencer,0,10
2022-12-10,Meta,2,7
2022-12-10,Organic,46,137
2022-12-10,Other,0,361
2022-12-11,Benefithub,0,1
2022-12-11,Booking,0,0
2022-12-11,Customer IO,1,10
2022-12-11,Direct Mail,4,18
2022-12-11,Google,16,33
2022-12-11,Influencer,0,2
2022-12-11,Meta,2,12
2022-12-11,Organic,57,180
2022-12-11,Other,0,518
2022-12-12,Customer IO,0,6
2022-12-12,Direct Mail,1,10
2022-12-12,Google,12,14
2022-12-12,Influencer,1,2
2022-12-12,Meta,1,1
2022-12-12,Organic,35,106
2022-12-12,Other,1,231
2022-12-13,Airbnb,0,0
2022-12-13,Customer IO,1,3
2022-12-13,Direct Mail,3,6
2022-12-13,Google,2,14
2022-12-13,Influencer,0,3
2022-12-13,Organic,37,94
2022-12-13,Other,1,185
2022-12-14,Airbnb,0,0
2022-12-14,Customer IO,0,4
2022-12-14,Direct Mail,4,45
2022-12-14,Google,2,27
2022-12-14,Meta,2,4
2022-12-14,Organic,33,118
2022-12-14,Other,1,171
2022-12-15,Booking,0,0
2022-12-15,Customer IO,0,13
2022-12-15,Direct Mail,1,10
2022-12-15,Google,3,14
2022-12-15,Meta,1,4
2022-12-15,Organic,26,84
2022-12-15,Other,1,163
2022-12-16,Customer IO,0,3
2022-12-16,Direct Mail,0,18
2022-12-16,Google,3,9
2022-12-16,Meta,3,3
2022-12-16,Organic,9,64
2022-12-16,Other,1,131
2022-12-17,Customer IO,0,4
2022-12-17,Direct Mail,1,9
2022-12-17,Google,1,18
2022-12-17,Meta,1,8
2022-12-17,Organic,11,69
2022-12-17,Other,0,174
2022-12-18,Customer IO,0,3
2022-12-18,Direct Mail,1,4
2022-12-18,Google,2,7
2022-12-18,Meta,1,4
2022-12-18,Organic,4,39
2022-12-18,Other,0,132
2022-12-19,Customer IO,0,2
2022-12-19,Direct Mail,2,6
2022-12-19,Google,3,20
2022-12-19,Influencer,0,1
2022-12-19,Meta,3,4
2022-12-19,Organic,13,52
2022-12-19,Other,0,106
2022-12-20,Criteo,0,1
2022-12-20,Customer IO,0,1
2022-12-20,Direct Mail,2,23
2022-12-20,Google,0,11
2022-12-20,Meta,2,3
2022-12-20,Organic,9,53
2022-12-20,Other,0,96
2022-12-21,Customer IO,0,12
2022-12-21,Direct Mail,0,2
2022-12-21,Google,1,4
2022-12-21,Meta,2,6
2022-12-21,Organic,6,45
2022-12-21,Other,0,115
2022-12-22,Customer IO,0,3
2022-12-22,Direct Mail,0,6
2022-12-22,Google,5,10
2022-12-22,Meta,1,2
2022-12-22,Organic,12,61
2022-12-22,Other,0,160
2022-12-23,Customer IO,1,11
2022-12-23,Direct Mail,0,2
2022-12-23,Google,1,4
2022-12-23,Influencer,1,1
2022-12-23,Meta,0,7
2022-12-23,Organic,8,69
2022-12-23,Other,0,127
2022-12-24,Criteo,0,2
2022-12-24,Direct Mail,1,15
2022-12-24,Google,1,9
2022-12-24,Influencer,0,2
2022-12-24,Meta,1,5
2022-12-24,Organic,4,37
2022-12-24,Other,0,155
2022-12-25,Customer IO,0,10
2022-12-25,Direct Mail,1,7
2022-12-25,Google,2,7
2022-12-25,Meta,2,3
2022-12-25,Organic,5,30
2022-12-25,Other,0,150
2022-12-26,Airbnb,0,0
2022-12-26,Customer IO,0,18
2022-12-26,Direct Mail,3,16
2022-12-26,Google,2,13
2022-12-26,Influencer,0,3
2022-12-26,Meta,1,3
2022-12-26,Organic,25,75
2022-12-26,Other,0,288
2022-12-27,Customer IO,0,5
2022-12-27,Direct Mail,1,5
2022-12-27,Google,5,9
2022-12-27,Influencer,0,3
2022-12-27,Meta,1,2
2022-12-27,Organic,22,108
2022-12-27,Other,0,311
2022-12-28,Airbnb,0,0
2022-12-28,Customer IO,0,4
2022-12-28,Direct Mail,1,3
2022-12-28,Google,4,22
2022-12-28,Meta,0,6
2022-12-28,Organic,12,90
2022-12-28,Other,1,190
2022-12-29,Airbnb,0,0
2022-12-29,Customer IO,0,5
2022-12-29,Direct Mail,3,21
2022-12-29,Google,3,9
2022-12-29,Meta,0,5
2022-12-29,Organic,20,67
2022-12-29,Other,0,230
2022-12-30,Customer IO,0,7
2022-12-30,Direct Mail,2,5
2022-12-30,Google,2,9
2022-12-30,Meta,0,3
2022-12-30,Organic,7,67
2022-12-30,Other,0,221
2022-12-31,Customer IO,0,12
2022-12-31,Direct Mail,0,5
2022-12-31,Google,2,9
2022-12-31,Meta,1,6
2022-12-31,Organic,9,42
2022-12-31,Other,0,194
2023-01-01,Customer IO,0,3
2023-01-01,Direct Mail,3,14
2023-01-01,Google,2,8
2023-01-01,Meta,1,15
2023-01-01,Organic,10,65
2023-01-01,Other,0,251
2023-01-02,Criteo,0,1
2023-01-02,Customer IO,0,60
2023-01-02,Direct Mail,2,17
2023-01-02,Google,3,26
2023-01-02,Meta,3,3
2023-01-02,Organic,9,78
2023-01-02,Other,0,292
2023-01-03,Airbnb,0,0
2023-01-03,Customer IO,0,19
2023-01-03,Direct Mail,3,24
2023-01-03,Google,1,5
2023-01-03,Meta,2,6
2023-01-03,Organic,20,72
2023-01-03,Other,0,231
2023-01-04,Customer IO,0,15
2023-01-04,Direct Mail,3,9
2023-01-04,Google,1,26
2023-01-04,Meta,3,7
2023-01-04,Organic,26,53
2023-01-04,Other,0,208
2023-01-05,Airbnb,0,0
2023-01-05,Customer IO,0,23
2023-01-05,Direct Mail,3,13
2023-01-05,Google,1,11
2023-01-05,Meta,2,4
2023-01-05,Organic,39,92
2023-01-05,Other,0,169
2023-01-06,Customer IO,1,12
2023-01-06,Direct Mail,1,6
2023-01-06,Google,4,10
2023-01-06,Influencer,0,1
2023-01-06,Organic,15,64
2023-01-06,Other,0,175
2023-01-07,Airbnb,0,0
2023-01-07,Customer IO,0,22
2023-01-07,Direct Mail,0,40
2023-01-07,Google,3,13
2023-01-07,Influencer,0,3
2023-01-07,Meta,0,4
2023-01-07,Organic,15,89
2023-01-07,Other,0,226
2023-01-08,Criteo,0,2
2023-01-08,Customer IO,0,22
2023-01-08,Direct Mail,1,12
2023-01-08,Google,0,14
2023-01-08,Meta,1,6
2023-01-08,Organic,14,80
2023-01-08,Other,1,180
2023-01-09,Airbnb,0,0
2023-01-09,Customer IO,0,21
2023-01-09,Direct Mail,3,13
2023-01-09,Google,5,14
2023-01-09,Meta,3,9
2023-01-09,Organic,16,46
2023-01-09,Other,0,117
2023-01-10,Customer IO,0,16
2023-01-10,Direct Mail,4,56
2023-01-10,Google,0,2
2023-01-10,Meta,2,10
2023-01-10,Organic,19,70
2023-01-10,Other,0,128
2023-01-11,Airbnb,0,0
2023-01-11,Customer IO,2,11
2023-01-11,Direct Mail,2,9
2023-01-11,Google,4,24
2023-01-11,Influencer,0,1
2023-01-11,Meta,5,16
2023-01-11,Organic,20,68
2023-01-11,Other,0,125
2023-01-12,Airbnb,0,0
2023-01-12,Customer IO,2,14
2023-01-12,Direct Mail,3,16
2023-01-12,Google,4,26
2023-01-12,Influencer,0,1
2023-01-12,Meta,2,4
2023-01-12,Organic,29,107
2023-01-12,Other,0,153
2023-01-13,Criteo,0,2
2023-01-13,Customer IO,0,29
2023-01-13,Direct Mail,1,29
2023-01-13,Google,8,21
2023-01-13,Influencer,0,1
2023-01-13,Meta,7,25
2023-01-13,Organic,29,98
2023-01-13,Other,0,150
2023-01-14,Customer IO,0,23
2023-01-14,Direct Mail,4,46
2023-01-14,Google,1,11
2023-01-14,Influencer,0,1
2023-01-14,Meta,7,21
2023-01-14,Organic,10,91
2023-01-14,Other,1,192
2023-01-15,Customer IO,1,12
2023-01-15,Direct Mail,6,37
2023-01-15,Google,35,17
2023-01-15,Meta,5,14
2023-01-15,Organic,26,109
2023-01-15,Other,1,224
2023-01-16,Airbnb,0,0
2023-01-16,Criteo,0,3
2023-01-16,Customer IO,0,17
2023-01-16,Direct Mail,3,5
2023-01-16,Google,43,27
2023-01-16,Influencer,2,10
2023-01-16,Meta,6,8
2023-01-16,Organic,33,126
2023-01-16,Other,2,258
2023-01-17,Customer IO,2,9
2023-01-17,Direct Mail,4,28
2023-01-17,Google,18,29
2023-01-17,Influencer,0,1
2023-01-17,Meta,8,25
2023-01-17,Organic,26,105
2023-01-17,Other,2,194
2023-01-18,Airbnb,0,0
2023-01-18,Customer IO,1,6
2023-01-18,Direct Mail,2,9
2023-01-18,Google,18,57
2023-01-18,Influencer,1,0
2023-01-18,Meta,4,19
2023-01-18,Organic,28,112
2023-01-18,Other,0,138
2023-01-19,Customer IO,0,5
2023-01-19,Direct Mail,1,20
2023-01-19,Google,8,14
2023-01-19,Meta,1,6
2023-01-19,Organic,7,90
2023-01-19,Other,0,110
2023-01-20,Airbnb,0,0
2023-01-20,Customer IO,0,5
2023-01-20,Direct Mail,1,5
2023-01-20,Google,4,17
2023-01-20,Meta,2,12
2023-01-20,Organic,21,79
2023-01-20,Other,0,117
2023-01-21,Airbnb,0,0
2023-01-21,Customer IO,0,12
2023-01-21,Direct Mail,1,7
2023-01-21,Google,5,8
2023-01-21,Meta,1,4
2023-01-21,Organic,20,75
2023-01-21,Other,0,123
2023-01-22,Airbnb,0,0
2023-01-22,Customer IO,0,3
2023-01-22,Direct Mail,2,4
2023-01-22,Google,4,17
2023-01-22,Meta,0,6
2023-01-22,Organic,24,67
2023-01-22,Other,0,122
2023-01-23,Customer IO,0,8
2023-01-23,Direct Mail,1,11
2023-01-23,Google,2,4
2023-01-23,Influencer,0,1
2023-01-23,Meta,5,7
2023-01-23,Organic,16,72
2023-01-23,Other,0,76
2023-01-24,Customer IO,0,12
2023-01-24,Direct Mail,4,24
2023-01-24,Google,3,20
2023-01-24,Influencer,1,3
2023-01-24,Meta,0,2
2023-01-24,Organic,33,70
2023-01-24,Other,0,90
2023-01-25,Customer IO,0,2
2023-01-25,Direct Mail,3,22
2023-01-25,Google,5,2
2023-01-25,Meta,2,7
2023-01-25,Organic,21,82
2023-01-25,Other,0,78
2023-01-26,Customer IO,0,6
2023-01-26,Direct Mail,2,14
2023-01-26,Google,7,10
2023-01-26,Meta,1,7
2023-01-26,Organic,23,99
2023-01-26,Other,1,81
2023-01-27,Customer IO,0,13
2023-01-27,Direct Mail,2,15
2023-01-27,Google,2,5
2023-01-27,Meta,2,4
2023-01-27,Organic,17,65
2023-01-27,Other,0,89
