date,channel,spend,clicks,impressions
2022-12-15,Influencer,2000.0,0,0
2022-12-15,Meta,1988.78,833,115253
2022-12-16,Google,817.36,266,27143
2022-12-16,Meta,1352.27,628,89000
2022-12-17,Google,245.1,193,14987
2022-12-17,Meta,1837.12,886,106086
2022-12-18,Google,224.78,206,21004
2022-12-18,Meta,1648.4,794,91124
2022-12-19,Google,286.49,203,45035
2022-12-19,Meta,1694.34,759,111560
2022-12-20,Google,221.37,161,41543
2022-12-20,Meta,1613.65,691,107489
2022-12-21,Google,214.7,150,36022
2022-12-21,Meta,1373.87,667,86576
2022-12-22,Google,176.44,150,36797
2022-12-22,Meta,1453.77,667,96422
2022-12-23,Google,168.28,116,31539
2022-12-23,Meta,1421.97,752,100825
2022-12-24,Google,193.37,154,31896
2022-12-24,Meta,1801.42,839,122325
2022-12-25,Google,219.57,198,36282
2022-12-25,Meta,1983.97,939,133724
2022-12-26,Google,226.05,286,34271
2022-12-26,Meta,1964.16,918,141739
2022-12-27,Google,183.98,195,31190
2022-12-27,Meta,2136.12,1018,150641
2022-12-28,Google,218.64,183,16304
2022-12-28,Meta,2104.72,1019,143280
2022-12-29,Google,409.44,325,23945
2022-12-29,Meta,2025.44,955,138612
2022-12-30,Google,520.68,384,30983
2022-12-30,Influencer,1733.0,0,0
2022-12-30,Meta,2033.01,941,155076
2022-12-31,Google,199.11,172,21608
2022-12-31,Meta,2039.44,1027,165981
2023-01-01,Google,450.41,264,44759
2023-01-01,Meta,2284.48,1470,239976
2023-01-02,Google,409.92,335,58315
2023-01-02,Meta,1856.0,1161,172243
2023-01-03,Google,217.03,210,32788
2023-01-03,Meta,1688.05,997,150720
2023-01-04,Google,179.59,132,20780
2023-01-04,Meta,1645.11,945,134496
2023-01-05,Google,1274.15,904,72631
2023-01-05,Meta,1607.4,904,135807
2023-01-06,Google,1025.9,645,64946
2023-01-06,Meta,1603.0,753,131024
2023-01-07,Google,484.43,307,45080
2023-01-07,Meta,1318.48,780,118202
2023-01-08,Google,511.15,391,37082
2023-01-08,Meta,1594.45,1056,140098
2023-01-09,Google,925.95,374,37370
2023-01-09,Influencer,3250.0,0,0
2023-01-09,Meta,1634.88,1169,137905
2023-01-10,Google,1023.51,298,27462
2023-01-10,Meta,1992.73,1444,141748
2023-01-11,Google,939.08,371,17808
2023-01-11,Meta,2030.75,1840,156652
2023-01-12,Google,945.91,458,62022
2023-01-12,Meta,2018.35,2033,155470
2023-01-13,Google,835.51,416,26834
2023-01-13,Influencer,6250.0,0,0
2023-01-13,Meta,2051.5,2045,147505
2023-01-14,Google,1028.69,626,30907
2023-01-14,Meta,2393.0,2225,167858
2023-01-15,Google,1009.85,764,34524
2023-01-15,Meta,2574.53,2448,181973
2023-01-16,Google,830.74,513,29712
2023-01-16,Meta,2444.9,2089,180142
2023-01-17,Google,1112.87,504,48679
2023-01-17,Meta,1927.15,1368,138389
2023-01-18,Google,825.01,443,32410
2023-01-18,Meta,818.44,406,54098
2023-01-19,Google,492.85,387,46373
2023-01-19,Influencer,6359.53,0,0
2023-01-19,Meta,477.56,226,26339
2023-01-20,Google,351.43,213,38474
2023-01-20,Meta,488.65,224,27394
2023-01-21,Google,590.5,351,251519
2023-01-21,Meta,497.63,238,29070
2023-01-22,Google,978.94,434,475263
2023-01-22,Influencer,5744.9,0,0
2023-01-22,Meta,538.28,274,31527
2023-01-23,Google,966.45,453,342827
2023-01-23,Meta,506.92,212,31140
2023-01-24,Google,620.13,412,94444
2023-01-24,Influencer,10000.0,0,0
2023-01-24,Meta,500.19,229,29331
2023-01-25,Google,296.98,950,39094
2023-01-25,Meta,599.15,303,37871
2023-01-26,Google,1456.9,8005,199338
2023-01-26,Meta,649.61,324,43744
2023-01-27,Google,947.98,789,79919
2023-01-27,Meta,789.43,379,49516
2023-01-28,Google,514.76,205,15714
2023-01-28,Meta,821.13,403,53522
2023-01-29,Google,1145.94,299,25178
2023-01-29,Meta,852.25,449,60933
2023-01-30,Google,898.68,455,33152
2023-01-30,Influencer,11666.0,0,0
2023-01-30,Meta,813.9,408,59315
2023-01-31,Google,575.92,342,47561
2023-01-31,Meta,787.09,419,55427
2023-02-01,Google,620.76,1262,88807
2023-02-01,Meta,811.12,446,56747
2023-02-02,Google,2139.33,4403,317427
2023-02-02,Meta,1626.68,573,147486
2023-02-03,Google,1203.27,1529,136843
2023-02-03,Meta,1262.82,546,104417
2023-02-04,Google,844.45,3010,197820
2023-02-04,Meta,1239.32,675,92004
2023-02-05,Google,92.1,169,12761
2023-02-05,Meta,1191.22,644,92242
2023-02-06,Google,821.88,491,114419
2023-02-06,Meta,1509.71,764,105400
2023-02-07,Google,1124.15,993,118068
2023-02-07,Meta,1497.81,671,98214
2023-02-08,Google,1847.56,2017,264073
2023-02-08,Meta,2041.44,923,117957
2023-02-09,Google,2407.58,4959,280765
2023-02-09,Meta,2202.85,1007,122185
2023-02-10,Google,1160.07,906,74727
2023-02-10,Meta,2047.99,1057,106572
2023-02-11,Google,1347.24,1195,90337
2023-02-11,Meta,2082.27,1046,111895
2023-02-12,Google,2613.75,2326,180431
2023-02-12,Meta,1990.04,1140,116678
2023-02-13,Google,4114.12,2410,239410
2023-02-13,Influencer,94.85,0,0
2023-02-13,Meta,1862.81,1201,119249
2023-02-14,Google,4438.85,2204,255445
2023-02-14,Meta,1863.65,1071,122610
2023-02-15,Google,2216.39,1360,148965
2023-02-15,Meta,1804.09,1036,120735
2023-02-16,Google,1408.86,856,104415
2023-02-16,Meta,1382.13,544,88471
2023-02-17,Google,1124.9,759,48293
2023-02-17,Meta,1747.46,1018,117858
2023-02-18,Google,1492.13,1191,179676
2023-02-18,Meta,1541.39,959,149612
2023-02-19,Google,1611.28,1192,149226
2023-02-19,Meta,1417.06,811,134639
2023-02-20,Google,1612.04,934,128245
2023-02-20,Influencer,10000.0,0,0
2023-02-20,Meta,1357.81,873,138169
2023-02-21,Google,1983.4,1227,164169
2023-02-21,Meta,1338.87,741,136827
2023-02-22,Google,1822.88,1110,95027
2023-02-22,Meta,1321.35,681,131031
2023-02-23,Google,1554.7,969,74010
2023-02-23,Meta,1461.49,713,160866
2023-02-24,Google,1645.62,951,76026
2023-02-24,Meta,1546.97,668,154974
2023-02-25,Google,1186.82,1044,77873
2023-02-25,Meta,1650.62,790,128484
2023-02-26,Google,1207.35,1168,91070
2023-02-26,Meta,1694.72,719,110188
2023-02-27,Google,1417.45,913,87358
2023-02-27,Meta,1638.74,642,114244
2023-02-28,Google,1410.37,911,83159
2023-02-28,Meta,1583.41,649,109566
2023-03-01,Google,1182.48,1422,78089
2023-03-01,Meta,794.9,389,52956
2023-03-02,Google,919.3,1166,60560
2023-03-02,Meta,559.58,250,35853
2023-03-03,Google,619.1,689,52648
2023-03-03,Meta,565.72,229,34793
2023-03-04,Google,1211.48,984,101793
2023-03-04,Meta,581.93,293,35841
2023-03-05,Google,817.36,769,57038
2023-03-05,Meta,619.25,278,38869
2023-03-06,Google,985.09,676,48531
2023-03-06,Meta,593.08,277,39710
2023-03-07,Google,764.91,644,56944
2023-03-07,Meta,625.27,255,39471
2023-03-08,Google,962.97,859,115350
2023-03-08,Meta,742.79,315,41221
2023-03-09,Google,1323.39,847,44430
2023-03-09,Meta,827.64,351,46404
2023-03-10,Google,1319.76,807,89668
2023-03-10,Meta,832.87,324,47529
2023-03-11,Google,1512.01,925,43150
2023-03-11,Meta,859.16,398,42039
2023-03-12,Google,1251.41,901,60531
2023-03-12,Meta,905.56,364,44898
2023-03-13,Google,1527.89,958,44881
2023-03-13,Meta,865.78,291,45504
2023-03-14,Google,1566.86,976,59813
2023-03-14,Meta,843.89,322,45125
2023-03-15,Google,2596.5,1334,55398
2023-03-15,Meta,816.39,316,45768
2023-03-16,Google,2532.05,1425,47568
2023-03-16,Meta,810.98,323,48053
2023-03-17,Google,2111.8,1139,22096
2023-03-17,Meta,829.68,314,47101
2023-03-18,Google,3269.39,13279,78572
2023-03-18,Meta,877.69,383,44158
2023-03-19,Google,1242.01,3908,28858
2023-03-19,Meta,909.75,389,44204
2023-03-20,Google,1254.34,1342,40443
2023-03-20,Meta,863.21,332,46949
2023-03-21,Google,2911.21,2995,133646
2023-03-21,Meta,841.93,282,44691
2023-03-22,Google,1997.19,1505,90712
2023-03-22,Meta,825.9,312,49709
2023-03-23,Google,1827.73,1256,111631
2023-03-23,Meta,812.83,271,43331
2023-03-24,Google,1765.2,1355,155580
2023-03-24,Meta,822.73,278,42894
2023-03-25,Google,2266.46,1465,104830
2023-03-25,Meta,873.65,311,45085
2023-03-26,Google,2102.93,887,98221
2023-03-26,Meta,884.11,283,45468
2023-03-27,Google,1411.37,852,37364
2023-03-27,Influencer,10000.0,0,0
2023-03-27,Meta,859.77,270,50798
2023-03-28,Google,2107.91,1927,59438
2023-03-28,Meta,837.88,263,46262
2023-03-29,Google,2387.69,10806,91817
2023-03-29,Meta,826.94,266,41678
2023-03-30,Google,2097.32,1765,77441
2023-03-30,Meta,822.11,257,40951
2023-03-31,Google,1425.67,1054,84490
2023-03-31,Meta,837.76,301,45202
2023-04-01,Google,2142.38,2951,110795
2023-04-01,Influencer,278.08,0,0
2023-04-01,Meta,880.69,338,51348
2023-04-02,Google,2133.49,2452,101552
2023-04-02,Meta,901.11,351,55147
2023-04-03,Google,2066.21,2377,150694
2023-04-03,Meta,857.93,328,50273
2023-04-04,Google,2165.74,3421,95037
2023-04-04,Meta,835.16,315,48370
2023-04-05,Google,2094.69,5284,114078
2023-04-05,Meta,850.71,347,49712
2023-04-06,Google,2244.47,1819,151403
2023-04-06,Meta,828.8,349,49283
2023-04-07,Google,1951.89,2347,158941
2023-04-07,Meta,842.21,304,47115
2023-04-08,Google,1513.68,2015,105431
2023-04-08,Meta,986.91,523,56661
2023-04-09,Google,1970.08,2141,126130
2023-04-09,Meta,1170.85,765,68510
2023-04-10,Google,2412.49,1388,161881
2023-04-10,Meta,1113.7,641,70474
2023-04-11,Google,1746.71,1302,112932
2023-04-11,Influencer,5000.0,0,0
2023-04-11,Meta,1076.05,648,69393
2023-04-12,Google,2060.98,1171,133841
2023-04-12,Meta,917.98,500,47192
2023-04-13,Google,2061.62,1124,96802
2023-04-13,Meta,673.86,414,30411
2023-04-14,Google,1216.07,814,41517
2023-04-14,Meta,721.34,393,30470
2023-04-15,Google,2126.65,1220,66178
2023-04-15,Meta,1052.28,583,39265
2023-04-16,Google,1975.6,1153,38837
2023-04-16,Meta,1222.93,809,50855
2023-04-17,Google,2026.03,1290,231419
2023-04-17,Meta,1486.48,840,60646
2023-04-18,Google,1353.8,911,343748
2023-04-18,Meta,594.14,195,25271
2023-04-19,Google,935.14,613,50520
2023-04-19,Meta,1005.31,576,50816
2023-04-20,Google,1348.62,1124,130173
2023-04-20,Meta,1522.36,1077,92857
2023-04-21,Google,1556.78,868,36835
2023-04-21,Meta,2054.95,1419,125752
2023-04-22,Google,1274.44,668,33841
2023-04-22,Meta,2311.89,1409,128459
2023-04-23,Google,1393.33,818,21241
2023-04-23,Meta,2466.25,1189,134811
2023-04-24,Google,1359.99,667,24393
2023-04-24,Meta,2300.23,1534,143518
2023-04-25,Google,1098.34,746,55079
2023-04-25,Meta,2375.64,1410,139181
2023-04-26,Google,1368.76,839,66740
2023-04-26,Meta,2305.62,1359,137759
2023-04-27,Google,1599.09,1087,305647
2023-04-27,Meta,2292.05,1295,136784
2023-04-28,Google,2216.37,1345,52254
2023-04-28,Influencer,5000.0,0,0
2023-04-28,Meta,3449.47,2010,190240
2023-04-29,Google,3413.33,3143,389610
2023-04-29,Meta,4095.8,2721,221200
2023-04-30,Google,3686.94,4421,545702
2023-04-30,Meta,4341.99,3323,260703
2023-05-01,Google,2452.03,1742,161511
2023-05-01,Influencer,4166.48,0,0
2023-05-01,Meta,2251.48,1401,142760
2023-05-02,Google,1144.49,1274,251432
2023-05-02,Meta,2049.41,1283,121007
2023-05-03,Google,1382.39,810,74791
2023-05-03,Meta,2499.85,1657,138655
2023-05-04,Google,1381.44,828,84404
2023-05-04,Meta,2561.88,1803,150947
2023-05-05,Google,1587.09,1317,246252
2023-05-05,Meta,2786.08,2190,164741
2023-05-06,Google,1474.94,1185,176234
2023-05-06,Meta,3041.99,1946,162440
2023-05-07,Google,1355.35,1213,122252
2023-05-07,Meta,2890.01,1931,147333
2023-05-08,Google,1299.49,956,138327
2023-05-08,Meta,2246.74,1255,136808
2023-05-09,Google,1268.72,873,100890
2023-05-09,Meta,1479.41,963,69818
2023-05-10,Google,1275.1,1000,136314
2023-05-10,Meta,1462.97,1056,74433
2023-05-11,Google,1129.47,851,73870
2023-05-11,Meta,1228.08,1094,72139
2023-05-12,Google,1255.88,567,47025
2023-05-12,Meta,866.08,595,45324
2023-05-13,Google,997.92,696,37762
2023-05-13,Meta,914.97,691,45232
2023-05-14,Google,911.24,957,87034
2023-05-14,Meta,926.52,686,49645
2023-05-15,Google,659.6,683,57698
2023-05-15,Meta,708.79,428,40998
2023-05-16,Google,880.96,861,90568
2023-05-16,Meta,412.69,260,24115
2023-05-17,Google,1645.4,1069,71865
2023-05-17,Meta,621.94,410,33037
2023-05-18,Google,1307.03,1116,53331
2023-05-18,Meta,826.19,576,42860
2023-05-19,Google,997.26,703,55045
2023-05-19,Meta,847.7,569,43164
2023-05-20,Google,1069.66,711,37029
2023-05-20,Meta,1288.32,1153,61659
2023-05-21,Google,1460.34,1069,153015
2023-05-21,Meta,1021.73,1025,56412
2023-05-22,Google,1528.33,1363,185837
2023-05-22,Meta,909.6,781,48068
2023-05-23,Google,1718.73,5924,163493
2023-05-23,Meta,815.38,700,41215
2023-05-24,Google,1353.4,791,93035
2023-05-24,Meta,782.4,660,40984
2023-05-25,Google,1246.75,1433,122821
2023-05-25,Meta,771.82,724,41129
2023-05-26,Google,833.87,787,100532
2023-05-26,Meta,812.74,513,37383
2023-05-27,Google,824.15,789,96068
2023-05-27,Meta,805.94,611,37905
2023-05-28,Google,1016.39,1028,242395
2023-05-28,Meta,786.76,582,38344
2023-05-29,Google,641.06,467,50875
2023-05-29,Meta,792.48,562,41217
2023-05-30,Google,551.04,436,22978
2023-05-30,Meta,544.27,352,27816
2023-05-31,Google,443.17,342,15965
2023-05-31,Meta,727.09,519,41743
2023-06-01,Google,538.31,368,37055
2023-06-01,Meta,653.04,493,41761
2023-06-02,Google,512.13,340,22750
2023-06-02,Meta,626.32,493,36093
2023-06-03,Google,618.15,436,40737
2023-06-03,Meta,589.11,472,28811
2023-06-04,Google,569.38,281,18534
2023-06-04,Meta,603.53,495,30816
2023-06-05,Google,545.77,273,25387
2023-06-05,Meta,630.01,415,32584
2023-06-06,Google,752.33,304,33061
2023-06-06,Meta,599.12,528,32849
2023-06-07,Google,1071.19,648,140843
2023-06-07,Meta,605.63,499,32775
2023-06-08,Google,964.46,707,166486
2023-06-08,Meta,573.95,364,28574
2023-06-09,Google,806.56,723,77218
2023-06-09,Meta,682.29,371,30473
2023-06-10,Google,947.84,1257,273343
2023-06-10,Meta,903.76,517,41263
2023-06-11,Google,765.92,716,83641
2023-06-11,Meta,948.35,736,52324
2023-06-12,Google,1080.84,956,201345
2023-06-12,Meta,916.64,664,54101
2023-06-13,Google,1174.28,1228,232910
2023-06-13,Meta,897.24,609,48017
2023-06-14,Google,831.53,673,85500
2023-06-14,Meta,881.33,638,45480
2023-06-15,Google,813.72,1004,164902
2023-06-15,Meta,875.91,615,48937
2023-06-16,Google,1352.86,4724,275541
2023-06-16,Meta,859.02,509,39954
2023-06-17,Google,897.81,1581,143986
2023-06-17,Meta,921.49,610,43228
2023-06-18,Google,689.67,794,86178
2023-06-18,Meta,947.63,608,44269
2023-06-19,Google,575.98,475,19612
2023-06-19,Meta,896.62,465,43774
2023-06-20,Google,891.69,855,65701
2023-06-20,Meta,897.04,548,50556
2023-06-21,Google,618.58,470,26761
2023-06-21,Meta,897.14,445,42241
2023-06-22,Google,755.03,876,39264
2023-06-22,Meta,884.86,498,40580
2023-06-23,Google,1249.32,1037,57388
2023-06-23,Meta,816.77,366,37592
2023-06-24,Google,1371.25,986,52635
2023-06-24,Meta,959.92,451,38642
2023-06-25,Google,1318.68,977,39108
2023-06-25,Meta,938.62,466,39965
2023-06-26,Google,1424.55,1072,54006
2023-06-26,Meta,902.59,395,41474
2023-06-27,Google,1313.92,953,53562
2023-06-27,Meta,905.41,378,42812
2023-06-28,Google,1331.74,993,50360
2023-06-28,Meta,879.97,382,40150
2023-06-29,Google,1079.19,770,71633
2023-06-29,Meta,874.1,373,38542
2023-06-30,Google,743.7,551,27674
2023-06-30,Meta,1079.73,490,59853
2023-07-01,Google,773.9,631,21118
2023-07-01,Influencer,12016.93,0,0
2023-07-01,Meta,1361.58,673,76925
2023-07-02,Google,1061.02,1182,66952
2023-07-02,Meta,1421.62,586,80528
2023-07-03,Google,1042.57,1411,49328
2023-07-03,Meta,1393.73,530,82126
2023-07-04,Google,1213.23,704,30218
2023-07-04,Meta,1504.15,691,90075
2023-07-05,Google,1451.43,974,42125
2023-07-05,Meta,1470.55,586,87658
2023-07-06,Google,1142.4,662,34743
2023-07-06,Meta,1557.5,566,81573
2023-07-07,Google,429.98,590,10699
2023-07-07,Meta,1697.25,670,86012
2023-07-08,Meta,1772.24,714,88138
2023-07-09,Meta,1844.94,768,103852
2023-07-10,Google,1229.14,870,44122
2023-07-10,Influencer,4481.97,0,0
2023-07-10,Meta,1675.76,613,93729
2023-07-11,Google,2687.79,13549,159650
2023-07-11,Meta,1806.49,606,86510
2023-07-12,Google,2018.21,3273,273018
2023-07-12,Meta,1788.89,669,87276
2023-07-13,Google,1747.1,1053,97309
2023-07-13,Meta,2084.85,836,123722
2023-07-14,Google,1547.74,1315,147224
2023-07-14,Meta,2277.08,990,115120
2023-07-15,Google,1484.41,1013,88737
2023-07-15,Meta,2491.09,1197,128661
2023-07-16,Google,1399.61,1032,129204
2023-07-16,Meta,2622.55,1303,137593
2023-07-17,Google,1372.46,1003,65533
2023-07-17,Meta,2589.11,1267,155569
2023-07-18,Google,1616.47,936,81216
2023-07-18,Meta,2159.38,1002,130246
2023-07-19,Google,1418.79,1178,51473
2023-07-19,Meta,2056.47,1030,119046
2023-07-20,Google,1196.15,838,43010
2023-07-20,Meta,2093.21,1209,127205
2023-07-21,Google,1124.64,488,24914
2023-07-21,Meta,2122.77,1146,115129
2023-07-22,Google,1070.35,1213,36963
2023-07-22,Meta,2263.93,1300,128844
2023-07-23,Google,1517.22,1127,47401
2023-07-23,Meta,2377.29,1522,146314
2023-07-24,Google,1332.1,1074,85862
2023-07-24,Meta,1975.39,1133,126947
2023-07-25,Google,937.17,766,22539
2023-07-25,Meta,1594.44,995,110060
2023-07-26,Google,1191.95,793,43353
2023-07-26,Meta,1385.55,868,97454
2023-07-27,Google,1453.51,797,40096
2023-07-27,Meta,1509.75,778,95187
2023-07-28,Google,1066.78,830,29669
2023-07-28,Meta,1482.61,903,86665
2023-07-29,Google,1168.46,787,23249
2023-07-29,Meta,1536.63,1020,89697
2023-07-30,Google,1239.86,991,26868
2023-07-30,Meta,1595.68,1053,95157
2023-07-31,Google,1341.92,1188,44519
2023-07-31,Meta,1492.75,897,95818
2023-08-01,Google,1284.85,1038,34023
2023-08-01,Meta,1043.64,667,68762
2023-08-02,Google,1180.01,1003,32047
2023-08-02,Meta,867.76,649,64304
2023-08-03,Google,680.53,715,23491
2023-08-03,Meta,859.27,686,67412
2023-08-04,Google,1047.95,892,33375
2023-08-04,Meta,886.55,618,67265
2023-08-05,Google,960.89,1170,50161
2023-08-05,Meta,932.29,799,69914
2023-08-06,Google,966.36,890,28163
2023-08-06,Meta,992.45,894,85567
2023-08-07,Google,928.87,919,36652
2023-08-07,Meta,908.53,902,89385
2023-08-08,Google,947.35,1027,44960
2023-08-08,Meta,863.72,828,80052
2023-08-09,Google,804.41,754,39274
2023-08-09,Meta,893.81,895,80453
2023-08-10,Google,543.08,715,30117
2023-08-10,Influencer,300.0,0,0
2023-08-10,Meta,664.9,686,55524
2023-08-11,Google,571.79,706,27017
2023-08-11,Meta,569.92,600,50269
2023-08-12,Google,521.12,684,22442
2023-08-12,Meta,575.9,606,46533
2023-08-13,Google,564.78,663,26361
2023-08-13,Meta,624.55,776,54030
2023-08-14,Google,497.15,570,26989
2023-08-14,Meta,659.57,768,64668
2023-08-15,Google,574.24,588,35993
2023-08-15,Meta,658.49,832,69907
2023-08-16,Google,422.66,572,27669
2023-08-16,Meta,450.53,756,44618
2023-08-17,Google,277.58,404,23455
2023-08-17,Meta,248.03,568,27686
2023-08-18,Google,367.38,496,28567
2023-08-18,Meta,316.32,710,30820
2023-08-19,Google,279.9,630,29094
2023-08-19,Meta,344.54,767,30947
2023-08-20,Google,552.18,670,26708
2023-08-20,Meta,419.75,926,36209
2023-08-21,Google,529.41,619,24993
2023-08-21,Meta,409.33,826,37610
2023-08-22,Google,490.97,517,19498
2023-08-22,Meta,465.01,779,48122
2023-08-23,Google,539.39,532,19320
2023-08-23,Meta,457.39,755,48963
2023-08-24,Google,418.28,515,22678
2023-08-24,Meta,499.5,747,50302
2023-08-25,Google,496.66,518,34878
2023-08-25,Meta,480.17,788,53003
2023-08-26,Google,591.54,998,31617
2023-08-26,Meta,485.86,828,54613
2023-08-27,Google,663.01,1196,43891
2023-08-27,Meta,503.71,822,53214
2023-08-28,Google,490.8,705,31325
2023-08-28,Meta,488.64,737,52566
2023-08-29,Google,706.56,1252,47905
2023-08-29,Meta,436.76,734,48969
2023-08-30,Google,695.85,1139,41722
2023-08-30,Meta,385.26,642,35730
2023-08-31,Google,571.12,894,33506
2023-08-31,Influencer,1830.97,0,0
2023-08-31,Meta,520.69,594,37257
2023-09-01,Google,681.3,964,37225
2023-09-01,Meta,603.13,723,44107
2023-09-02,Google,629.11,900,27133
2023-09-02,Influencer,6500.0,0,0
2023-09-02,Meta,649.03,739,42498
2023-09-03,Google,611.61,959,29540
2023-09-03,Meta,691.99,696,43332
2023-09-04,Google,768.86,1369,38772
2023-09-04,Meta,599.02,366,33604
2023-09-05,Google,521.88,820,23710
2023-09-05,Meta,618.12,310,34759
2023-09-06,Google,637.62,1134,29798
2023-09-06,Influencer,200.0,0,0
2023-09-06,Meta,612.67,274,32366
2023-09-07,Google,1127.33,1969,49200
2023-09-07,Influencer,451.44,0,0
2023-09-07,Meta,496.87,201,28074
2023-09-08,Google,670.43,1842,39828
2023-09-08,Meta,553.82,271,34730
2023-09-09,Google,699.9,1926,37599
2023-09-09,Meta,555.97,381,35530
2023-09-10,Google,961.97,1544,43292
2023-09-10,Meta,576.83,367,39093
2023-09-11,Google,640.45,1295,34406
2023-09-11,Meta,835.56,503,77220
2023-09-12,Google,839.86,1188,31162
2023-09-12,Meta,915.75,508,98234
2023-09-13,Google,817.26,1171,29400
2023-09-13,Influencer,1631.74,0,0
2023-09-13,Meta,867.46,439,88274
2023-09-14,Google,525.75,674,14592
2023-09-14,Influencer,2700.0,0,0
2023-09-14,Meta,1040.38,734,78997
2023-09-15,Google,422.16,430,10416
2023-09-15,Meta,934.55,902,65799
2023-09-16,Google,476.12,636,14107
2023-09-16,Meta,905.59,988,64409
2023-09-17,Google,564.7,536,11926
2023-09-17,Influencer,1000.0,0,0
2023-09-17,Meta,980.6,1108,69617
2023-09-18,Google,503.03,515,10675
2023-09-18,Meta,1046.9,1063,81346
2023-09-19,Google,410.01,534,11980
2023-09-19,Meta,832.52,736,60754
2023-09-20,Google,902.92,889,15235
2023-09-20,Meta,822.03,535,56836
2023-09-21,Google,592.29,717,13185
2023-09-21,Meta,662.68,387,41774
2023-09-22,Google,746.33,994,15403
2023-09-22,Meta,1080.18,654,69722
2023-09-23,Google,1051.28,996,13667
2023-09-23,Meta,1621.03,1198,100446
2023-09-24,Google,963.44,796,9799
2023-09-24,Meta,1751.9,1509,130939
2023-09-25,Google,909.51,725,7996
2023-09-25,Meta,1293.6,938,98352
2023-09-26,Google,384.12,481,8424
2023-09-26,Meta,1220.81,824,94669
2023-09-27,Google,838.36,677,13805
2023-09-27,Meta,1150.43,695,87606
2023-09-28,Google,1288.18,981,17052
2023-09-28,Meta,732.62,437,56273
2023-09-29,Google,861.22,709,13596
2023-09-29,Meta,669.24,425,51258
2023-09-30,Google,973.59,535,12455
2023-09-30,Meta,546.33,332,42644
2023-10-01,Google,842.4,630,12858
2023-10-01,Influencer,6100.0,0,0
2023-10-01,Meta,546.37,438,49126
2023-10-02,Google,1111.23,691,13496
2023-10-02,Meta,637.46,429,56928
2023-10-02,Pinterest,27.2,74,8277
2023-10-03,Google,844.3,637,9413
2023-10-03,Meta,628.44,417,51594
2023-10-03,Pinterest,50.16,147,18595
2023-10-04,Google,520.47,485,7400
2023-10-04,Meta,327.23,258,17910
2023-10-04,Pinterest,51.25,143,24604
2023-10-05,Google,595.46,573,9519
2023-10-05,Meta,354.04,212,19631
